file,E_label,E_gupta,Fmax_gupta,E_sc,Fmax_sc,Delta_gupta,Delta_sc,E_gupta_aligned,Delta_gupta_aligned,E_sc_aligned,Delta_sc_aligned
131.xyz,-1548.496894,-1.7729966580022558,0.11098004822462186,-4709.965959429566,88.39604631751372,-1546.7238973419978,3161.4690654295664,-1549.41048619176,0.9135921917597898,-1550.7226140402556,2.22572004025551
132.xyz,-1548.496886,-1.773248091691047,0.11100380593069001,-4709.883332024211,88.32272455603157,-1546.7236379083088,3161.386446024211,-1549.415398913053,0.918512913053064,-1550.7215263182757,2.2246403182757604
133.xyz,-1550.714961,-1.8186200533635053,0.13438038011478756,-4798.553234342473,88.33386980038416,-1548.8963409466364,3247.8382733424733,-1550.3019141739578,-0.4130468260420912,-1551.8887928114984,1.1738318114985304
134.xyz,-1551.03691,-1.8777666902290608,0.16240692497091946,-4883.10639627133,91.9185105643162,-1549.159143309771,3332.06948627133,-1551.4575705370444,0.42066053704434125,-1553.001865796076,1.9649557960758557
135.xyz,-1548.942851,-1.8194566798427951,0.11935781733981622,-4787.704240074794,102.83716559291378,-1547.1233943201573,3238.7613890747944,-1550.3182608804748,1.3754098804747628,-1551.7459747056616,2.803123705661619
136.xyz,-1551.048898,-1.8861412243314868,0.16217968129297008,-4879.567271409549,94.14507217032204,-1549.1627567756684,3328.518373409549,-1551.6211991748883,0.5723011748882527,-1552.9552761218067,1.9063781218067106
137.xyz,-1553.737843,-1.8455449703348763,0.16429555463631332,-4780.825672731642,85.58893936932357,-1551.8922980296652,3227.087829731642,-1550.8279956770239,-2.9098473229762476,-1551.6554240117835,-2.0824189882166593
138.xyz,-1551.688837,-1.8478539783583434,0.13817763916554887,-4802.352911111086,58.10204285862171,-1549.8409830216415,3250.664074111086,-1550.8731110032056,-0.8157259967942991,-1551.9388124377879,0.24997543778795261
139.xyz,-1552.557847,-1.80196227073486,0.14098174510995679,-4694.785949397628,82.46727758783946,-1550.7558847292653,3142.2281023976284,-1549.9764405120577,-2.5814064879423313,-1550.522781666318,-2.0350653336820415
140.xyz,-1553.635898,-1.9243662679557894,0.15686638603444295,-4857.831158457242,79.89416841235129,-1551.7115317320443,3304.195260457242,-1552.3680719851563,-1.2678260148436493,-1552.6691380334726,-0.9667599665274338
141.xyz,-1553.639366,-1.9263442035633835,0.15678507346934376,-4859.785548807438,73.5081350113683,-1551.7130217964368,3306.146182807438,-1552.4067185421177,-1.2326474578824218,-1552.6948659784778,-0.9445000215223445
142.xyz,-1543.034624,-1.480873240347036,0.11072762176515612,-4110.79562748877,164.64559324192956,-1541.5537507596528,2567.7610034887703,-1543.702735010788,0.6681110107881523,-1542.8350283553489,-0.1995956446510263
143.xyz,-1549.161871,-1.6790787039943507,0.14151219927539477,-4572.406037747065,46.8865811013929,-1547.4827922960058,3023.244166747065,-1547.5754388093699,-1.5864321906301484,-1548.9117505658153,-0.25012043418473695
144.xyz,-1551.041267,-1.8515900163620134,0.13219277090843443,-4764.208017254541,111.50565321969522,-1549.189676983638,3213.166750254541,-1550.9461088323383,-0.09515816766179341,-1551.4366662154264,0.3953992154263233
145.xyz,-1552.169405,-1.8376508471860191,0.12309388940383535,-4791.743787225627,102.31699738248294,-1550.331754152814,3239.574382225627,-1550.6737537094086,-1.4956512905914678,-1551.799152028673,-0.37025297132709056
146.xyz,-1551.041271,-1.851641309127896,0.13221029370523837,-4764.281357787375,111.40836574563845,-1549.1896296908722,3213.240086787375,-1550.947111033214,-0.09415996678603733,-1551.437631683351,0.3963606833508493
147.xyz,-1545.269752,-1.632354774207353,0.13040289636348618,-4509.369102129814,102.62552644947597,-1543.6373972257925,2964.0993501298135,-1546.6625076669027,1.392755666902758,-1548.0819210424067,2.812169042406822
148.xyz,-1554.182181,-1.8662896180379176,0.13619856085942353,-4724.173440772771,92.49234638681435,-1552.315891381962,3169.9912597727707,-1551.2333219202135,-2.9488590797864163,-1550.9096438721538,-3.2725371278461353
149.xyz,-1546.873976,-1.6753305894447224,0.14144754909319135,-4537.014284648359,51.334180548653755,-1545.1986454105554,2990.1403086483588,-1547.5022050186017,0.6282290186015871,-1548.4458471820465,1.5718711820463795
150.xyz,-1551.516846,-1.844015462335901,0.12710315065531144,-4829.667830207369,74.22819566174606,-1549.6728305376641,3278.1509842073688,-1550.798110873,-0.7187351269999454,-1552.2983909305185,0.7815449305185211
151.xyz,-1551.516843,-1.8438715323726516,0.12707770368214968,-4829.567477613719,74.21910389585818,-1549.6729714676273,3278.050634613719,-1550.795298649234,-0.7215443507661803,-1552.2970698709819,0.7802268709817781
152.xyz,-1544.63298,-1.6768105980948125,0.15269886781770914,-4554.546682524182,109.8769453535538,-1542.9561694019053,3009.9137025241816,-1547.531122663028,2.898142663028011,-1548.67664681136,4.043666811359799
153.xyz,-1550.680563,-1.9095503362735364,0.1769371150082957,-4786.703968284743,85.99279350545513,-1548.7710126637264,3236.0234052847427,-1552.0785859445118,1.398022944511922,-1551.732806948462,1.0522439484620918
154.xyz,-1548.496834,-1.7725960869235493,0.11093344566307078,-4710.234698194063,88.13107828352479,-1546.7242379130764,3161.7378641940627,-1549.402659499652,0.9058254996518826,-1550.726151765538,2.2293177655378713
156.xyz,-1548.886641,-1.6930238447312949,0.09603285443231774,-4613.088026963331,10.273295407717557,-1547.1936171552688,3064.2013859633307,-1547.8479106096418,-1.038730390358296,-1549.4472955664103,0.5606545664102214
157.xyz,-1553.868871,-1.8681508164653178,0.13769684294732829,-4722.778094035532,99.7383142435762,-1552.0007201835347,3168.9092230355327,-1551.2696875687031,-2.5991834312967512,-1550.8912752775097,-2.9775957224901504
158.xyz,-1549.718818,-1.7150958082218648,0.14187720750177496,-4567.333739030284,138.18076285209202,-1548.0037221917783,3017.6149210302838,-1548.2791710566503,-1.4396469433497714,-1548.8449779160107,-0.8738400839893075
159.xyz,-1551.456898,-1.770308951669828,0.144206767578639,-4633.558745516701,100.54517081882354,-1549.68658904833,3082.1018475167007,-1549.3579715419035,-2.0989264580964573,-1549.7167757759833,-1.740122224016659
160.xyz,-1553.788891,-1.859562956582219,0.13811156708119504,-4727.856960531555,95.85875272704915,-1551.9293280434176,3174.068069531555,-1551.101890793685,-2.687000206314906,-1550.958134386738,-2.830756613261883
161.xyz,-1551.884971,-1.8011121722831025,0.1354592888106197,-4627.126375866558,112.10895975127895,-1550.0838588277168,3075.2414048665582,-1549.9598305788968,-1.9251404211031513,-1549.632098908542,-2.2528720914579026
162.xyz,-1549.76543,-1.7803033011588185,0.15271604326994123,-4639.244171235392,125.56143884247882,-1547.9851266988412,3089.478741235392,-1549.5532494848933,-0.21218051510663827,-1549.791619739579,0.02618973957896742
163.xyz,-1551.023051,-1.8062425160205655,0.15336555418038272,-4665.547068721999,130.43829698264858,-1549.2168084839793,3114.5240177219985,-1550.0600715173375,-0.9629794826623765,-1550.1378757983775,-0.88517520162236
164.xyz,-1551.721778,-1.8503758451595038,0.1518816329692023,-4707.600594645321,93.5947142310257,-1549.8714021548406,3155.8788166453205,-1550.9223853418673,-0.7993926581327742,-1550.69147595411,-1.0303020458900392
165.xyz,-1549.495734,-1.7908018190195,0.17208603734332406,-4662.031560523583,138.75530797465495,-1547.7049321809807,3112.5358265235827,-1549.758378290378,0.2626442903779207,-1550.0915970180997,0.5958630180996352
166.xyz,-1551.938352,-1.873831270291493,0.15534538260440647,-4775.38805547057,147.24069368506238,-1550.0645207297084,3223.44970347057,-1551.3806770172555,-0.5576749827444019,-1551.5838422431575,-0.35450975684238983
167.xyz,-1549.048909,-1.8613021901833673,0.18533464559497986,-4725.314193504644,150.28969907601874,-1547.1876068098168,3176.265284504644,-1551.1358733915906,2.086964391590527,-1550.9246609456607,1.8757519456605678
168.xyz,-1552.790898,-1.920258503142101,0.15755700385398624,-4848.323861591205,106.7329094906279,-1550.8706394968578,3295.532963591205,-1552.287811047315,-0.5030869526849528,-1552.5439822728063,-0.24691572719370924
169.xyz,-1553.046909,-1.9354530654624886,0.17025361257290755,-4811.598659573427,173.92484797912087,-1551.1114559345374,3258.551750573427,-1552.5846950894252,-0.4622139105747465,-1552.0605251283705,-0.986383871629414
170.xyz,-1550.379914,-1.8040679778218411,0.17900923997705356,-4615.386382480468,273.3256570801182,-1548.5758460221782,3065.0064684804674,-1550.017583574839,-0.36233042516118985,-1549.4775515305485,-0.9023624694516457
171.xyz,-1551.426597,-1.8806181774555328,0.16000289639043055,-4711.971928637222,225.731814988328,-1549.5459788225444,3160.5453316372223,-1551.5132852747229,0.0866882747229738,-1550.7490209785888,-0.6775760214111415
172.xyz,-1551.778221,-1.8998753769858623,0.16779507900837776,-4707.885349011379,247.4602795009328,-1549.8783456230142,3156.107128011379,-1551.889548513883,0.11132751388299766,-1550.6952245116431,-1.0829964883569119
173.xyz,-1551.568962,-1.8559650940704548,0.1410271581653871,-4723.162499421247,234.72074023125174,-1549.7129969059297,3171.5935374212468,-1551.031592752654,-0.5373692473460778,-1550.8963356589336,-0.6726263410664615
174.xyz,-1553.048988,-1.9505987816823585,0.17355611754582945,-4860.331793068688,151.45068841240175,-1551.0983892183176,3307.282805068688,-1552.8806247356497,-0.1683632643503188,-1552.702056835878,-0.3469311641219974
175.xyz,-1551.248134,-1.8505138580245017,0.1670191964242764,-4767.951582046225,160.7432491724718,-1549.3976201419755,3216.703448046225,-1550.9250819524284,-0.3230520475715366,-1551.4859471735901,0.2378131735902116
176.xyz,-1550.379935,-1.8042555835002978,0.1790365815093854,-4615.004609344746,273.6327811234719,-1548.5756794164997,3064.6246743447464,-1550.0212491711864,-0.35868582881357725,-1549.4725258005353,-0.9074091994646096
177.xyz,-1551.619152,-1.8624647577535762,0.15009417795722066,-4786.755160985016,187.15160018496204,-1549.7566872422465,3235.136008985016,-1551.1585886072178,-0.4605633927822055,-1551.7334808583475,0.11432885834756235
178.xyz,-1552.788836,-1.907553931626296,0.15334074398732275,-4733.554596276665,209.83624751175245,-1550.8812820683736,3180.765760276665,-1552.039578524037,-0.7492574759628496,-1551.0331390853107,-1.7556969146892243
179.xyz,-1551.148592,-1.7584278504487139,0.1357521817849517,-4559.660684509607,244.30564392796745,-1549.3901641495513,3008.5120925096066,-1549.1258286686261,-2.0227633313738806,-1548.7439684504707,-2.404623549529333
180.xyz,-1552.075679,-1.8336325596003533,0.15807507900193868,-4610.4940393424695,199.12808543625695,-1550.2420464403997,3058.4183603424694,-1550.5952410523385,-1.480437947661585,-1549.41314784825,-2.662531151750045
181.xyz,-1551.680602,-1.841779510766493,0.17152491195703481,-4632.690744182947,165.57487079970787,-1549.8388224892335,3081.010142182947,-1550.7544229848008,-0.9261790151990681,-1549.7053492507873,-1.9752527492125864
182.xyz,-1552.449509,-1.8217796210277395,0.13625663599345156,-4628.915586730522,167.20281551123114,-1550.6277293789724,3076.4660777305216,-1550.363648444396,-2.0858605556040857,-1549.6556524011728,-2.793856598827233
183.xyz,-1550.843107,-1.7664659423345896,0.13814782415839483,-4607.510149857502,140.85102990141343,-1549.0766410576653,3056.6670428575026,-1549.2828836176018,-1.560223382398135,-1549.3738673920386,-1.469239607961299
184.xyz,-1551.455233,-1.8682065373109962,0.1471715957349522,-4715.2757730520025,167.41925461978224,-1549.587026462689,3163.820540052003,-1551.2707762890982,-0.18445671090171345,-1550.7925133788663,-0.6627196211336468
185.xyz,-1549.169824,-1.72003897538023,0.14187161440511376,-4577.116260951579,82.70076676753084,-1547.4497850246198,3027.9464369515786,-1548.3757547828452,-0.7940692171548562,-1548.973756788654,-0.19606721134596228
186.xyz,-1553.031473,-1.827144303587501,0.1362506910900672,-4700.680282773483,95.68532419078541,-1551.2043286964124,3147.6488097734828,-1550.4684680903588,-2.563004909641222,-1550.600375727771,-2.4310972722289534
187.xyz,-1553.755614,-2.0033769458361568,0.16696236535627368,-4905.033036853917,139.61980507682983,-1551.7522370541637,3351.2774228539174,-1553.9118485628812,0.1562345628813091,-1553.290512024298,-0.46510197570182754
188.xyz,-1547.449101,-1.7559055861581812,0.16238402049834352,-4488.353229589726,187.93163623040616,-1545.6931954138417,2940.9041285897256,-1549.0765465634854,1.6274455634854803,-1547.805264328003,0.3561633280030492
189.xyz,-1551.039607,-1.7996245362573156,0.1671230703559311,-4628.587312345484,149.81767723699502,-1549.2399824637425,3077.5477053454842,-1549.930763904437,-1.108843095562861,-1549.6513309383063,-1.3882760616936594
190.xyz,-1551.916316,-1.9426368651475152,0.14764030496300828,-4835.263771918711,163.80347698589202,-1549.9736791348525,3283.3474559187116,-1552.7250581642693,0.8087421642692334,-1552.3720569105963,0.45574091059620514
191.xyz,-1553.108309,-1.9333054303551733,0.1725636085819154,-4844.636406304511,126.27257141309549,-1551.1750035696448,3291.528097304511,-1552.5427328019834,-0.5655761980165153,-1552.495439950227,-0.6128690497730531
192.xyz,-1552.512237,-1.9578156068837682,0.14869040554284066,-4924.234437165544,114.19111877671497,-1550.5544213931162,3371.7222001655437,-1553.0216330906007,0.5093960906008306,-1553.5432827009395,1.0310457009395577
193.xyz,-1552.727047,-1.990860242634901,0.16722999429636876,-4887.153193381293,156.5386908092338,-1550.7361867573652,3334.4261463812927,-1553.6672867675543,0.9402397675542034,-1553.0551385588492,0.3280915588491098
194.xyz,-1550.386529,-1.82928277581998,0.17298844066704008,-4703.5148071937265,242.19975295959392,-1548.55724622418,3153.128278193726,-1550.510251345903,0.12372234590293374,-1550.6376899154882,0.2511609154880716
195.xyz,-1550.873865,-1.8461892509608506,0.17381331372766765,-4708.243670357631,170.51800129148697,-1549.0276757490392,3157.3698053576313,-1550.8405841697004,-0.03328083029964546,-1550.6999415180946,-0.17392348190537632
196.xyz,-1554.364084,-2.023635123495755,0.16871478532697295,-4967.261896997736,157.40640315176867,-1552.3404488765043,3412.897812997736,-1554.3076697482866,-0.056414251713476915,-1554.1097038972812,-0.25438010271886924
197.xyz,-1551.375554,-1.8870372314414847,0.1635222073950083,-4704.939477562093,219.3860899359334,-1549.4885167685584,3153.563923562093,-1551.6387061097355,0.26315210973552894,-1550.6564445316703,-0.7191094683296342
198.xyz,-1554.016208,-1.9967250776786487,0.17241049428415645,-4963.69569854934,99.31406735082146,-1552.0194829223215,3409.67949054934,-1553.7818788102459,-0.23432918975413486,-1554.0627578214633,0.04654982146325892
199.xyz,-1551.716509,-1.9263922295575955,0.16812937014160115,-4847.5509837260815,108.96698567772056,-1549.7901167704424,3295.8344747260817,-1552.4076569140818,0.6911479140817391,-1552.5338079700077,0.8172989700076414
200.xyz,-1553.209933,-1.9961494860408129,0.1618408939905263,-4886.895319563393,181.9536718358956,-1551.2137835139592,3333.685386563393,-1553.7706324203568,0.560699420356741,-1553.0517438616719,-0.15818913832822545
201.xyz,-1553.274827,-2.001950278370278,0.15326400717568986,-4882.7780345522315,161.40745123833412,-1551.2728767216297,3329.5032075522313,-1553.8839731430378,0.6091461430378331,-1552.9975431835283,-0.27728381647170863
202.xyz,-1552.578575,-2.0107188836708034,0.1570784231778,-4919.871762554942,142.38545816852425,-1550.5678561163293,3367.2931875549416,-1554.0553014728969,1.4767264728968712,-1553.4858516701088,0.9072766701087858
203.xyz,-1553.012721,-2.003708669333563,0.1696104416059941,-4906.958313016261,136.3878789609865,-1551.0090123306666,3353.945592016261,-1553.9183300534762,0.9056090534761552,-1553.315856704914,0.3031357049139842
204.xyz,-1551.698414,-1.9114091164148603,0.14846067815801534,-4854.780389480513,122.6629980438341,-1549.787004883585,3303.081975480513,-1552.1149043425094,0.4164903425094053,-1552.6289771636395,0.9305631636395901
205.xyz,-1553.787663,-1.9759564496321453,0.1657911199010914,-4857.238412358597,129.0514579403404,-1551.811706550368,3303.450749358597,-1553.3760840190882,-0.4115789809118269,-1552.6613350175467,-1.1263279824534038
206.xyz,-1550.104063,-1.8573274239068263,0.15595765367542272,-4747.453945104642,150.21170945763373,-1548.2467355760932,3197.3498821046423,-1551.058211090187,0.9541480901868908,-1551.2161126055282,1.1120496055282274
207.xyz,-1551.265371,-1.869597874250293,0.17520502084557604,-4712.445948800568,136.9768826263707,-1549.3957731257497,3161.180577800568,-1551.2979613916216,0.032590391621624804,-1550.755261065014,-0.5101099349858487
208.xyz,-1551.579343,-1.869264533308847,0.1607295316317531,-4729.36531114253,120.85051445721454,-1549.7100784666914,3177.78596814253,-1551.2914482980548,-0.2878947019453335,-1550.977990584638,-0.6013524153620438
209.xyz,-1551.922574,-1.8387834954239173,0.15129162100099822,-4694.029345917948,106.90303401384448,-1550.083790504576,3142.106771917948,-1550.6958843361465,-1.226689663853449,-1550.5128216024475,-1.4097523975524382
210.xyz,-1553.214181,-1.917461172633234,0.15545618469973568,-4806.1406535605165,130.89673818681442,-1551.2967198273668,3252.9264725605162,-1552.2331544687916,-0.9810265312084994,-1551.9886749585596,-1.2255060414404397
